ENS_ID,Gene_name,Chromosome
ENSG00000173728,SPMIP3,1
ENSG00000240963,ENSG00000240963,1
ENSG00000225401,TGIF2P1,1
ENSG00000035687,ADSS2,1
ENSG00000179397,CATSPERE,1
ENSG00000299265,ENSG00000299265,1
ENSG00000227735,CYCSP5,1
ENSG00000121644,DESI2,1
ENSG00000301033,ENSG00000301033,1
ENSG00000232059,ENSG00000232059,1
ENSG00000301052,ENSG00000301052,1
ENSG00000284188,C1orf202,1
ENSG00000282317,ENSG00000282317,1
ENSG00000299477,ENSG00000299477,1
ENSG00000296134,ENSG00000296134,1
ENSG00000287601,ENSG00000287601,1
ENSG00000203667,COX20,1
ENSG00000153187,HNRNPU,1
ENSG00000273175,ENSG00000273175,1
ENSG00000301467,ENSG00000301467,1
ENSG00000201758,RN7SKP55,1
ENSG00000252073,RNU6-947P,1
ENSG00000272195,EFCAB2-AS1,1
ENSG00000203666,EFCAB2,1
ENSG00000305299,ENSG00000305299,1
ENSG00000252282,RNU6-1089P,1
ENSG00000251754,RNU6-999P,1
ENSG00000305254,ENSG00000305254,1
ENSG00000223353,ENSG00000223353,1
ENSG00000305266,ENSG00000305266,1
ENSG00000201170,RNU1-132P,1
ENSG00000162849,KIF26B,1
ENSG00000232192,KIF26B-AS1,1
ENSG00000232793,DNAJC19P8,1
ENSG00000310332,ENSG00000310332,1
ENSG00000308715,ENSG00000308715,1
ENSG00000238224,ENSG00000238224,1
ENSG00000231612,ENSG00000231612,1
ENSG00000297492,ENSG00000297492,1
ENSG00000297476,ENSG00000297476,1
ENSG00000185420,SMYD3,1
ENSG00000297513,ENSG00000297513,1
ENSG00000235096,ENSG00000235096,1
ENSG00000226876,SMYD3-AS1,1
ENSG00000225222,CHCHD4P5,1
ENSG00000202184,RNU6-1283P,1
ENSG00000296040,ENSG00000296040,1
ENSG00000230184,SMYD3-IT1,1
ENSG00000207326,Y_RNA,1
ENSG00000227728,ENSG00000227728,1
ENSG00000242042,LINC01743,1
ENSG00000230813,ENSG00000230813,1
ENSG00000302053,ENSG00000302053,1
ENSG00000229112,ENSG00000229112,1
ENSG00000302016,ENSG00000302016,1
ENSG00000162851,TFB2M,1
ENSG00000162852,CNST,1
ENSG00000301995,ENSG00000301995,1
ENSG00000302031,ENSG00000302031,1
ENSG00000225300,ENSG00000225300,1
ENSG00000228955,RPL7AP82,1
ENSG00000297637,ENSG00000297637,1
ENSG00000260698,ENSG00000260698,1
ENSG00000235021,ENSG00000235021,1
ENSG00000143653,SCCPDH,1
ENSG00000228879,RPL35AP6,1
ENSG00000223519,KIF28P,1
ENSG00000260855,ENSG00000260855,1
ENSG00000227953,LINC01341,1
ENSG00000293403,ENSG00000293403,1
ENSG00000300578,ENSG00000300578,1
ENSG00000235386,ENSG00000235386,1
ENSG00000252011,ENSG00000252011,1
ENSG00000153207,AHCTF1,1
ENSG00000197472,ZNF695,1
ENSG00000135747,ZNF670-ZNF695,1
ENSG00000236775,LOC100419806,1
ENSG00000277462,ZNF670,1
ENSG00000215796,LOC100420880,1
ENSG00000228982,ENSG00000228982,1
ENSG00000188295,ZNF669,1
ENSG00000286747,ENSG00000286747,1
ENSG00000221953,LINC02897,1
ENSG00000226164,FGFR3P6,1
ENSG00000196418,ZNF124,1
ENSG00000305271,ENSG00000305271,1
ENSG00000305390,ENSG00000305390,1
ENSG00000224014,ENSG00000224014,1
ENSG00000215795,LOC100131465,1
ENSG00000259865,ENSG00000259865,1
ENSG00000290683,ENSG00000290683,1
ENSG00000227671,ZNF731P,1
ENSG00000283881,MIR3916,1
ENSG00000252516,RNA5SP82,1
ENSG00000232347,ENSG00000232347,1
ENSG00000305370,ENSG00000305370,1
ENSG00000214144,ENSG00000214144,1
ENSG00000235818,VN1R17P,1
ENSG00000197617,VN1R5,1
ENSG00000289566,LOC105373273,1
ENSG00000303487,ENSG00000303487,1
ENSG00000202079,Y_RNA,1
ENSG00000298644,ENSG00000298644,1
ENSG00000162714,ZNF496,1
ENSG00000289234,ZNF496-DT,1
ENSG00000162711,NLRP3,1
ENSG00000286216,ENSG00000286216,1
ENSG00000302155,ENSG00000302155,1
ENSG00000177535,OR2B11,1
ENSG00000290684,OR2W5P,1
ENSG00000203664,OR2W5P,1
ENSG00000302135,ENSG00000302135,1
ENSG00000169224,GCSAML,1
ENSG00000196242,OR2C3,1
ENSG00000236817,LOC102724446,1
ENSG00000177489,OR2G2,1
ENSG00000177476,OR2G3,1
ENSG00000283369,U6,1
ENSG00000198452,OR14L1,1
ENSG00000235749,ENSG00000235749,1
ENSG00000230411,OR3D1P,1
ENSG00000197437,OR13G1,1
ENSG00000169214,OR6F1,1
ENSG00000239395,ENSG00000239395,1
ENSG00000241128,OR14A2,1
ENSG00000153230,OR14K1,1
ENSG00000221888,OR1C1,1
ENSG00000228336,OR9H1,1
ENSG00000196772,OR14A16,1
ENSG00000232908,HSD17B7P1,1
ENSG00000305224,ENSG00000305224,1
ENSG00000230576,OR6R1P,1
ENSG00000197591,OR11L1,1
ENSG00000162722,TRIM58,1
ENSG00000238243,OR2W3,1
ENSG00000177462,OR2T8,1
ENSG00000177275,OR2AJ1,1
ENSG00000226191,CLK3P2,1
ENSG00000289367,ENSG00000289367,1
ENSG00000224830,OR2X1P,1
ENSG00000279263,OR2L8,1
ENSG00000187080,OR2AK2,1
ENSG00000237492,OR2L9P,1
ENSG00000290612,ENSG00000290612,1
ENSG00000224227,OR2L1P,1
ENSG00000199442,Y_RNA,1
ENSG00000232215,OR2L6P,1
ENSG00000197454,OR2L5,1
ENSG00000200085,Y_RNA,1
ENSG00000203663,OR2L2,1
ENSG00000200982,Y_RNA,1
ENSG00000198128,OR2L3,1
ENSG00000290608,ENSG00000290608,1
ENSG00000197067,OR2T32P,1
ENSG00000196071,OR2L13,1
ENSG00000177233,OR2M1P,1
ENSG00000162727,OR2M5,1
ENSG00000198601,OR2M2,1
ENSG00000228198,OR2M3,1
ENSG00000171180,OR2M4,1
ENSG00000177212,OR2T33,1
ENSG00000177201,OR2T12,1
ENSG00000177186,OR2M7,1
ENSG00000177174,OR14C36,1
ENSG00000305921,ENSG00000305921,1
ENSG00000196944,OR2T4,1
ENSG00000198104,OR2T6,1
ENSG00000175143,OR2T1,1
ENSG00000227152,OR2T7,1
ENSG00000196240,OR2T2,1
ENSG00000196539,OR2T3,1
ENSG00000229255,LOC105373277,1
ENSG00000203661,OR2T5,1
ENSG00000271934,OR2AS2P,1
ENSG00000188558,OR2G6,1
ENSG00000307405,ENSG00000307405,1
ENSG00000307421,ENSG00000307421,1
ENSG00000224521,LOC124904576,1
ENSG00000227102,OR2AS1P,1
ENSG00000182783,OR2T29,1
ENSG00000183310,OR2T34,1
ENSG00000184022,OR2T10,1
ENSG00000201602,Y_RNA,1
ENSG00000271701,ENSG00000271701,1
ENSG00000279301,OR2T11,1
ENSG00000177151,OR2T35,1
ENSG00000187701,OR2T27,1
ENSG00000189181,OR14I1,1
ENSG00000286015,ENSG00000286015,1
ENSG00000293517,ENSG00000293517,1
ENSG00000229703,LYPD9P,1
ENSG00000276520,ENSG00000276520,1
ENSG00000307390,ENSG00000307390,1
ENSG00000242529,AHCYP8,1
ENSG00000259823,LYPD8,1
ENSG00000229663,DPY19L4P1,1
ENSG00000175137,SH3BP5L,1
ENSG00000309922,ENSG00000309922,1
ENSG00000264500,MIR3124,1
ENSG00000171161,ZNF672,1
ENSG00000171163,ZNF692,1
ENSG00000227237,ZNF692-DT,1
ENSG00000185220,PGBD2,1
ENSG00000200495,RNU6-1205P,1
ENSG00000298524,ENSG00000298524,1
ENSG00000298541,ENSG00000298541,1
ENSG00000233084,RPL23AP25,1
ENSG00000302559,ENSG00000302559,2
ENSG00000184731,FAM110C,2
ENSG00000300907,ENSG00000300907,2
ENSG00000300885,ENSG00000300885,2
ENSG00000300940,ENSG00000300940,2
ENSG00000227061,ENSG00000227061,2
ENSG00000297863,ENSG00000297863,2
ENSG00000035115,SH3YL1,2
ENSG00000143727,ACP1,2
ENSG00000189292,ALKAL2,2
ENSG00000228643,ENSG00000228643,2
ENSG00000301149,ENSG00000301149,2
ENSG00000235779,LOC105373346,2
ENSG00000277997,ENSG00000277997,2
ENSG00000301121,ENSG00000301121,2
ENSG00000233684,LINC01865,2
ENSG00000301816,ENSG00000301816,2
ENSG00000293856,ENSG00000293856,2
ENSG00000293968,ENSG00000293968,2
ENSG00000293990,ENSG00000293990,2
ENSG00000297607,ENSG00000297607,2
ENSG00000223985,LINC01874,2
ENSG00000284452,LOC100996637,2
ENSG00000225942,LINC01875,2
ENSG00000302695,ENSG00000302695,2
ENSG00000303241,ENSG00000303241,2
ENSG00000233633,LOC105373352,2
ENSG00000307370,ENSG00000307370,2
ENSG00000299109,ENSG00000299109,2
ENSG00000309949,ENSG00000309949,2
ENSG00000301560,ENSG00000301560,2
ENSG00000151353,TMEM18,2
ENSG00000233296,TMEM18-DT,2
ENSG00000280360,ENSG00000280360,2
ENSG00000302069,ENSG00000302069,2
ENSG00000227713,ENSG00000227713,2
ENSG00000302059,ENSG00000302059,2
ENSG00000223751,ENSG00000223751,2
ENSG00000237667,LINC01115,2
ENSG00000272342,LINC01115,2
ENSG00000298835,ENSG00000298835,2
ENSG00000228799,LINC01939,2
ENSG00000234796,ENSG00000234796,2
ENSG00000235688,SNTG2-AS1,2
ENSG00000172554,SNTG2,2
ENSG00000235403,ENSG00000235403,2
ENSG00000236665,ENSG00000236665,2
ENSG00000233553,ENSG00000233553,2
ENSG00000231482,ENSG00000231482,2
ENSG00000115705,TPO,2
ENSG00000228613,LALTOP,2
ENSG00000283766,ENSG00000283766,2
ENSG00000203635,ENSG00000203635,2
ENSG00000130508,PXDN,2
ENSG00000308082,ENSG00000308082,2
ENSG00000298587,ENSG00000298587,2
ENSG00000186487,MYT1L,2
ENSG00000284600,ENSG00000284600,2
ENSG00000232057,ENSG00000232057,2
ENSG00000303907,ENSG00000303907,2
ENSG00000307932,ENSG00000307932,2
ENSG00000303972,ENSG00000303972,2
ENSG00000299336,ENSG00000299336,2
ENSG00000225619,MYT1L-AS1,2
ENSG00000301667,ENSG00000301667,2
ENSG00000289941,ENSG00000289941,2
ENSG00000297130,ENSG00000297130,2
ENSG00000304151,ENSG00000304151,2
ENSG00000300072,ENSG00000300072,2
ENSG00000290112,ENSG00000290112,2
ENSG00000303274,ENSG00000303274,2
ENSG00000234929,ENSG00000234929,2
ENSG00000289608,ENSG00000289608,2
ENSG00000287583,ENSG00000287583,2
ENSG00000237720,LOC105373390,2
ENSG00000227364,ENSG00000227364,2
ENSG00000294114,ENSG00000294114,2
ENSG00000294098,ENSG00000294098,2
ENSG00000288786,ENSG00000288786,2
ENSG00000228391,ENSG00000228391,2
ENSG00000305934,ENSG00000305934,2
ENSG00000234423,LINC01250,2
ENSG00000296612,ENSG00000296612,2
ENSG00000303747,ENSG00000303747,2
ENSG00000226649,ENSG00000226649,2
ENSG00000032389,EIPR1,2
ENSG00000224885,EIPR1-IT1,2
ENSG00000303764,ENSG00000303764,2
ENSG00000171853,TRAPPC12,2
ENSG00000304366,ENSG00000304366,2
ENSG00000225234,TRAPPC12-AS1,2
ENSG00000297827,ENSG00000297827,2
ENSG00000271868,ENSG00000271868,2
ENSG00000182551,ADI1,2
ENSG00000235078,LOC124907725,2
ENSG00000242282,ENSG00000242282,2
ENSG00000286905,ENSG00000286905,2
ENSG00000171865,RNASEH1,2
ENSG00000303909,ENSG00000303909,2
ENSG00000234171,RNASEH1-DT,2
ENSG00000287126,LOC124907726,2
ENSG00000171863,RPS7,2
ENSG00000118004,COLEC11,2
ENSG00000237370,ENSG00000237370,2
ENSG00000188765,TMSB4XP2,2
ENSG00000289136,ENSG00000289136,2
ENSG00000151360,ALLC,2
ENSG00000224661,ENSG00000224661,2
ENSG00000232718,GAPDHP48,2
ENSG00000214866,DCDC2C,2
ENSG00000237401,LINC01304,2
ENSG00000299508,ENSG00000299508,2
ENSG00000297258,ENSG00000297258,2
ENSG00000229550,ENSG00000229550,2
ENSG00000304429,ENSG00000304429,2
ENSG00000291325,ENSG00000291325,2
ENSG00000297312,ENSG00000297312,2
ENSG00000231821,NPM1P48,2
ENSG00000299355,ENSG00000299355,2
ENSG00000231532,LINC01249,2
ENSG00000252238,ENSG00000252238,2
ENSG00000299809,ENSG00000299809,2
ENSG00000207192,RNU6-649P,2
ENSG00000306011,ENSG00000306011,2
ENSG00000289300,ENSG00000289300,2
ENSG00000228585,ENSG00000228585,2
ENSG00000308446,ENSG00000308446,2
ENSG00000308951,ENSG00000308951,2
ENSG00000232835,ENSG00000232835,2
ENSG00000224128,LINC01248,2
ENSG00000176887,SOX11,2
ENSG00000242540,ENSG00000242540,2
ENSG00000307936,ENSG00000307936,2
ENSG00000236106,LOC112268411,2
ENSG00000237266,LINC01810,2
ENSG00000297956,ENSG00000297956,2
ENSG00000232044,SILC1,2
ENSG00000276733,MIR7158,2
ENSG00000297417,ENSG00000297417,2
ENSG00000297405,ENSG00000297405,2
ENSG00000302302,ENSG00000302302,2
ENSG00000234275,ENSG00000234275,2
ENSG00000227007,LINC01247,2
ENSG00000226488,LINC01824,2
ENSG00000231610,PIK3CDP1,2
ENSG00000302919,ENSG00000302919,2
ENSG00000236172,MIR7515HG,2
ENSG00000286851,ENSG00000286851,2
ENSG00000283394,MIR7515,2
ENSG00000205837,LINC00487,2
ENSG00000225964,NRIR,2
ENSG00000134326,CMPK2,2
ENSG00000134321,RSAD2,2
ENSG00000271947,ENSG00000271947,2
ENSG00000228203,GRASLND,2
ENSG00000151692,RNF144A,2
ENSG00000309422,ENSG00000309422,2
ENSG00000223884,ENSG00000223884,2
ENSG00000223145,RN7SKP112,2
ENSG00000302210,ENSG00000302210,2
ENSG00000272002,LINC02973,2
ENSG00000229727,LOC100506274,2
ENSG00000305790,ENSG00000305790,2
ENSG00000213774,LOC124905951,2
ENSG00000305776,ENSG00000305776,2
ENSG00000305806,ENSG00000305806,2
ENSG00000230515,ENSG00000230515,2
ENSG00000305573,ENSG00000305573,2
ENSG00000305610,ENSG00000305610,2
ENSG00000221255,RNU6ATAC37P,2
ENSG00000287119,LOC101929510,2
ENSG00000235576,LINC01871,2
ENSG00000232979,ENSG00000232979,2
ENSG00000229405,LOC100130731,2
ENSG00000290050,ENSG00000290050,2
ENSG00000304129,ENSG00000304129,2
ENSG00000226506,LOC101929551,2
ENSG00000290092,ENSG00000290092,2
ENSG00000306109,ENSG00000306109,2
ENSG00000236790,LINC00299,2
ENSG00000286857,ENSG00000286857,2
ENSG00000229740,ENSG00000229740,2
ENSG00000289191,ENSG00000289191,2
ENSG00000299593,ENSG00000299593,2
ENSG00000299558,ENSG00000299558,2
ENSG00000299628,ENSG00000299628,2
ENSG00000285591,ENSG00000285591,2
ENSG00000299660,ENSG00000299660,2
ENSG00000299607,ENSG00000299607,2
ENSG00000299577,ENSG00000299577,2
ENSG00000299643,ENSG00000299643,2
ENSG00000231083,LOC105373411,2
ENSG00000225642,SNRPEP5,2
ENSG00000302835,ENSG00000302835,2
ENSG00000302883,ENSG00000302883,2
ENSG00000302859,ENSG00000302859,2
ENSG00000235092,ID2-AS1,2
ENSG00000115738,ID2,2
ENSG00000307315,ENSG00000307315,2
ENSG00000134313,KIDINS220,2
ENSG00000309783,ENSG00000309783,2
ENSG00000143797,MBOAT2,2
ENSG00000303165,ENSG00000303165,2
ENSG00000290023,ENSG00000290023,2
ENSG00000230886,HMGB1P25,2
ENSG00000296532,ENSG00000296532,2
ENSG00000223640,RPL30P3,2
ENSG00000242136,ENSG00000242136,2
ENSG00000261104,ENSG00000261104,2
ENSG00000244310,ENSG00000244310,2
ENSG00000294161,ENSG00000294161,2
ENSG00000240980,ENSG00000240980,2
ENSG00000298534,ENSG00000298534,2
ENSG00000308924,ENSG00000308924,2
ENSG00000151693,ASAP2,2
ENSG00000303543,ENSG00000303543,2
ENSG00000213772,EIF1P7,2
ENSG00000119185,ITGB1BP1,2
ENSG00000119203,CPSF3,2
ENSG00000134330,IAH1,2
ENSG00000151694,ADAM17,2
ENSG00000239300,ENSG00000239300,2
ENSG00000271855,ENSG00000271855,2
ENSG00000134308,YWHAQ,2
ENSG00000207086,Y_RNA,2
ENSG00000240687,LOC105373418,2
ENSG00000200034,RNU4-73P,2
ENSG00000240960,ENSG00000240960,2
ENSG00000303501,ENSG00000303501,2
ENSG00000243491,ENSG00000243491,2
ENSG00000298044,ENSG00000298044,2
ENSG00000301544,ENSG00000301544,2
ENSG00000301559,ENSG00000301559,2
ENSG00000301100,ENSG00000301100,2
ENSG00000115750,TAF1B,2
ENSG00000269973,ENSG00000269973,2
ENSG00000287305,LOC105373422,2
ENSG00000134317,GRHL1,2
ENSG00000289033,ENSG00000289033,2
ENSG00000295440,ENSG00000295440,2
ENSG00000260476,ENSG00000260476,2
ENSG00000309032,ENSG00000309032,2
ENSG00000260077,ENSG00000260077,2
ENSG00000172059,KLF11,2
ENSG00000271787,ENSG00000271787,2
ENSG00000205795,CYS1,2
ENSG00000303799,ENSG00000303799,2
ENSG00000233502,ENSG00000233502,2
ENSG00000212558,LOC124900536,2
ENSG00000171848,RRM2,2
ENSG00000206647,LOC124906144,2
ENSG00000265418,MIR4261,2
ENSG00000294395,ENSG00000294395,2
ENSG00000303569,ENSG00000303569,2
ENSG00000298720,ENSG00000298720,2
ENSG00000264030,RN7SL66P,2
ENSG00000285872,LOC101929691,2
ENSG00000206898,LOC124900530,2
ENSG00000115756,HPCAL1,2
ENSG00000298642,ENSG00000298642,2
ENSG00000298662,ENSG00000298662,2
ENSG00000298780,ENSG00000298780,2
ENSG00000298762,ENSG00000298762,2
ENSG00000298739,ENSG00000298739,2
ENSG00000298698,ENSG00000298698,2
ENSG00000115758,ODC1,2
ENSG00000206633,SNORA80B,2
ENSG00000257135,ODC1-DT,2
ENSG00000305382,ENSG00000305382,2
ENSG00000309939,ENSG00000309939,2
ENSG00000307162,ENSG00000307162,2
ENSG00000309797,ENSG00000309797,2
ENSG00000115761,NOL10,2
ENSG00000234818,ENSG00000234818,2
ENSG00000243819,RN7SL832P,2
ENSG00000277446,Metazoa_SRP,2
ENSG00000307429,ENSG00000307429,2
ENSG00000236162,ENSG00000236162,2
ENSG00000143882,ATP6V1C2,2
ENSG00000239053,RNU7-138P,2
ENSG00000272275,ENSG00000272275,2
ENSG00000143870,PDIA6,2
ENSG00000238962,RNU7-176P,2
ENSG00000303453,ENSG00000303453,2
ENSG00000271952,LINC01954,2
ENSG00000296979,ENSG00000296979,2
ENSG00000270488,ENSG00000270488,2
ENSG00000296957,ENSG00000296957,2
ENSG00000162975,KCNF1,2
ENSG00000302613,ENSG00000302613,2
ENSG00000306022,ENSG00000306022,2
ENSG00000307583,ENSG00000307583,2
ENSG00000226080,RPL6P4,2
ENSG00000145063,FLJ33534,2
ENSG00000296149,ENSG00000296149,2
ENSG00000296164,ENSG00000296164,2
ENSG00000150873,CIMIP5,2
ENSG00000162976,SLC66A3,2
ENSG00000134318,ROCK2,2
ENSG00000207267,RNU6-1081P,2
ENSG00000230154,AIDAP1,2
ENSG00000306117,ENSG00000306117,2
ENSG00000226961,PPIAP60,2
ENSG00000230952,LINC03037,2
ENSG00000224177,LINC00570,2
ENSG00000231403,ENSG00000231403,2
ENSG00000297324,ENSG00000297324,2
ENSG00000297262,ENSG00000297262,2
ENSG00000285569,LOC105373429,2
ENSG00000169016,E2F6,2
ENSG00000196208,GREB1,2
ENSG00000305144,ENSG00000305144,2
ENSG00000201610,RNA5SP84,2
ENSG00000264010,MIR4429,2
ENSG00000251718,RNU2-13P,2
ENSG00000285626,5S_rRNA,2
ENSG00000239899,RN7SL674P,2
ENSG00000303313,ENSG00000303313,2
ENSG00000169006,NTSR2,2
ENSG00000230044,CDK8P1,2
ENSG00000276411,ENSG00000276411,2
ENSG00000134324,LPIN1,2
ENSG00000228496,LOC100506405,2
ENSG00000203643,ENSG00000203643,2
ENSG00000230790,ENSG00000230790,2
ENSG00000265056,MIR548S,2
ENSG00000224184,MIR3681HG,2
ENSG00000265172,MIR4262,2
ENSG00000307254,ENSG00000307254,2
ENSG00000238503,SNORD18,2
ENSG00000307283,ENSG00000307283,2
ENSG00000289856,LOC105373432,2
ENSG00000264089,MIR3681,2
ENSG00000290030,ENSG00000290030,2
ENSG00000207183,RNU6-843P,2
ENSG00000309390,ENSG00000309390,2
ENSG00000309353,ENSG00000309353,2
ENSG00000223360,ENSG00000223360,2
ENSG00000286427,ENSG00000286427,2
ENSG00000261117,ENSG00000261117,2
ENSG00000071575,TRIB2,2
ENSG00000225649,LOC100506474,2
ENSG00000264370,MIR3125,2
ENSG00000310311,ENSG00000310311,2
ENSG00000285876,LOC105373436,2
ENSG00000307443,ENSG00000307443,2
ENSG00000300555,ENSG00000300555,2
ENSG00000229370,ENSG00000229370,2
ENSG00000230448,LINC00276,2
ENSG00000227718,ENSG00000227718,2
ENSG00000251859,RNU6-1288P,2
ENSG00000237261,Metazoa_SRP,2
ENSG00000228505,ENSG00000228505,2
ENSG00000162981,LRATD1,2
ENSG00000287291,ENSG00000287291,2
ENSG00000303625,ENSG00000303625,2
ENSG00000235127,ENSG00000235127,2
ENSG00000296674,ENSG00000296674,2
ENSG00000151779,NBAS,2
ENSG00000229087,RPS26P18,2
ENSG00000234022,LOC105373440,2
ENSG00000302930,ENSG00000302930,2
ENSG00000079785,DDX1,2
ENSG00000302890,ENSG00000302890,2
ENSG00000224194,ENSG00000224194,2
ENSG00000231031,LINC01804,2
ENSG00000237326,ENSG00000237326,2
ENSG00000202160,RNU5E-7P,2
ENSG00000214657,RPLP1P5,2
ENSG00000238371,LOC124906147,2
ENSG00000223850,MYCNUT,2
ENSG00000233718,MYCNOS,2
ENSG00000134323,MYCN,2
ENSG00000243541,RN7SL104P,2
ENSG00000226764,ENSG00000226764,2
ENSG00000236289,GACAT3,2
ENSG00000301274,ENSG00000301274,2
ENSG00000236989,ENSG00000236989,2
ENSG00000271315,ENSG00000271315,2
ENSG00000251704,LOC124900535,2
ENSG00000294705,ENSG00000294705,2
ENSG00000226041,ENSG00000226041,2
ENSG00000228876,ENSG00000228876,2
ENSG00000231266,ENSG00000231266,2
ENSG00000285354,ENSG00000285354,2
ENSG00000232444,ENSG00000232444,2
ENSG00000224400,ENSG00000224400,2
ENSG00000289364,ENSG00000289364,2
ENSG00000237633,ENSG00000237633,2
ENSG00000279663,ENSG00000279663,2
ENSG00000197872,CYRIA,2
ENSG00000295632,ENSG00000295632,2
ENSG00000223536,ENSG00000223536,2
ENSG00000304877,ENSG00000304877,2
ENSG00000224604,ENSG00000224604,2
ENSG00000237670,LINC01866,2
ENSG00000222842,RN7SKP168,2
ENSG00000309887,ENSG00000309887,2
ENSG00000309902,ENSG00000309902,2
ENSG00000214843,ZFYVE9P2,2
ENSG00000304927,ENSG00000304927,2
ENSG00000299177,ENSG00000299177,2
ENSG00000236348,PSMC1P10,2
ENSG00000214842,RAD51AP2,2
ENSG00000308172,ENSG00000308172,2
ENSG00000163032,VSNL1,2
ENSG00000308196,ENSG00000308196,2
ENSG00000163029,SMC6,2
ENSG00000178295,GEN1,2
ENSG00000307657,ENSG00000307657,2
ENSG00000297720,ENSG00000297720,2
ENSG00000151379,MSGN1,2
ENSG00000170745,KCNS3,2
ENSG00000212455,LOC124900534,2
ENSG00000294087,ENSG00000294087,2
ENSG00000287881,ENSG00000287881,2
ENSG00000300854,ENSG00000300854,2
ENSG00000287849,ENSG00000287849,2
ENSG00000303610,ENSG00000303610,2
ENSG00000304724,ENSG00000304724,2
ENSG00000260331,ENSG00000260331,2
ENSG00000240857,RDH14,2
ENSG00000250741,NT5C1B-RDH14,2
ENSG00000304698,ENSG00000304698,2
ENSG00000185013,NT5C1B,2
ENSG00000207170,RNU6-1215P,2
ENSG00000224626,ENSG00000224626,2
ENSG00000287284,ENSG00000287284,2
ENSG00000236204,LINC01376,2
ENSG00000301178,ENSG00000301178,2
ENSG00000266738,MIR4757,2
ENSG00000143867,OSR1,2
ENSG00000307264,ENSG00000307264,2
ENSG00000307277,ENSG00000307277,2
ENSG00000305536,ENSG00000305536,2
ENSG00000234597,LOC101928196,2
ENSG00000237992,LINC01808,2
ENSG00000306962,ENSG00000306962,2
ENSG00000306990,ENSG00000306990,2
ENSG00000307005,ENSG00000307005,2
ENSG00000235911,ENSG00000235911,2
ENSG00000305355,ENSG00000305355,2
ENSG00000309735,ENSG00000309735,2
ENSG00000213403,CISD1P1,2
ENSG00000228784,LINC00954,2
ENSG00000299074,ENSG00000299074,2
ENSG00000183891,TTC32,2
ENSG00000271991,TTC32-DT,2
ENSG00000118965,WDR35,2
ENSG00000227210,WDR35-DT,2
ENSG00000132031,MATN3,2
ENSG00000068697,LAPTM4A,2
ENSG00000223734,LAPTM4A-DT,2
ENSG00000310395,ENSG00000310395,2
ENSG00000234378,ENSG00000234378,2
ENSG00000310400,ENSG00000310400,2
ENSG00000310453,ENSG00000310453,2
ENSG00000310423,ENSG00000310423,2
ENSG00000310438,ENSG00000310438,2
ENSG00000213729,RPS16P2,2
ENSG00000266059,RN7SL140P,2
ENSG00000200763,RNU6-961P,2
ENSG00000302100,ENSG00000302100,2
ENSG00000115884,SDC1,2
ENSG00000297052,ENSG00000297052,2
ENSG00000297070,ENSG00000297070,2
ENSG00000307378,ENSG00000307378,2
ENSG00000235411,DRG1P1,2
ENSG00000238735,RNU7-113P,2
ENSG00000055917,PUM2,2
ENSG00000232800,SLC7A15P,2
ENSG00000212171,RNA5SP86,2
ENSG00000303360,ENSG00000303360,2
ENSG00000290108,ENSG00000290108,2
ENSG00000143878,RHOB,2
ENSG00000309156,ENSG00000309156,2
ENSG00000228950,ENSG00000228950,2
ENSG00000200829,Y_RNA,2
ENSG00000309176,ENSG00000309176,2
ENSG00000227047,ENSG00000227047,2
ENSG00000299494,ENSG00000299494,2
ENSG00000304619,ENSG00000304619,2
ENSG00000279307,NDUFAF2P1,2
ENSG00000304639,ENSG00000304639,2
ENSG00000118960,HS1BP3,2
ENSG00000269976,ENSG00000269976,2
ENSG00000231948,HS1BP3-IT1,2
ENSG00000296407,ENSG00000296407,2
ENSG00000233416,RPS25P3,2
ENSG00000296384,ENSG00000296384,2
ENSG00000143869,GDF7,2
ENSG00000270100,ENSG00000270100,2
ENSG00000118961,LDAH,2
ENSG00000236436,LINC02850,2
ENSG00000303692,ENSG00000303692,2
ENSG00000299535,ENSG00000299535,2
ENSG00000261012,ENSG00000261012,2
ENSG00000084674,APOB,2
ENSG00000280390,ENSG00000280390,2
ENSG00000299295,ENSG00000299295,2
ENSG00000287956,ENSG00000287956,2
ENSG00000306885,ENSG00000306885,2
ENSG00000305837,ENSG00000305837,2
ENSG00000218819,TDRD15,2
ENSG00000271629,ENSG00000271629,2
ENSG00000231204,LOC100507562,2
ENSG00000304152,ENSG00000304152,2
ENSG00000310080,ENSG00000310080,2
ENSG00000270654,NUTF2P8,2
ENSG00000235537,ENSG00000235537,2
ENSG00000229621,LINC01822,2
ENSG00000298236,ENSG00000298236,2
ENSG00000264192,RN7SL117P,2
ENSG00000228999,LINC01830,2
ENSG00000223691,ENSG00000223691,2
ENSG00000310169,ENSG00000310169,2
ENSG00000234189,ENSG00000234189,2
ENSG00000206882,RNA5SP87,2
ENSG00000234207,LINC03116,2
ENSG00000233587,LINC01884,2
ENSG00000303551,ENSG00000303551,2
ENSG00000222616,RN7SKP27,2
ENSG00000294349,ENSG00000294349,2
ENSG00000294372,ENSG00000294372,2
ENSG00000232451,LOC107985792,2
ENSG00000303099,ENSG00000303099,2
ENSG00000302183,ENSG00000302183,2
ENSG00000223530,ENSG00000223530,2
ENSG00000233714,ENSG00000233714,2
ENSG00000223634,ENSG00000223634,2
ENSG00000235497,LINC02923,2
